Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6039,1970.0,46.4,59260.0,35143.0,4.6700507614213205,2.538071065989848,0.0,87.25888324873097,3.6548223350253815,3.248730964467005,0.8629441624365483,Lakeville,Litchfield County,41.95,-73.44,CT
6040,35974.0,37.9,62377.0,32638.0,9.701451047979097,4.392060932895982,0.9034302551842998,72.5774170234058,12.16990048368266,15.664090732195476,6.857730583198978,Manchester,Hartford County,41.76,-72.52,CT
6042,22104.0,35.6,66393.0,34933.0,7.2430329352153455,4.904089757509953,0.6243213897937026,74.83260948244661,9.088852696344553,8.713355048859935,9.586500180962721,Manchester,Hartford County,41.8,-72.53,CT
6043,4990.0,47.1,87885.0,43525.0,2.1242484969939883,4.448897795591182,0.0,94.82965931863727,1.6032064128256514,5.591182364729459,0.6613226452905812,Bolton,Tolland County,41.77,-72.44,CT
6051,30568.0,30.7,31453.0,17158.0,29.609395446218272,9.562287359330018,1.638968856320335,54.740251243130075,12.693012300444911,50.5299659774928,1.6945825700078514,New Britain,Hartford County,41.67,-72.77,CT
6052,7661.0,38.9,56422.0,28519.0,12.165513640516904,6.72236000522125,0.6004438062916069,74.24618196057956,8.928338337031722,26.980811904451123,0.3002219031458034,New Britain,Hartford County,41.66,-72.8,CT
6053,34893.0,33.4,44022.0,21879.0,17.310062190124093,6.737741094202277,1.2294729601925891,70.41813544263894,11.83045309947554,29.32106726277477,2.75126816266873,New Britain,Hartford County,41.69,-72.79,CT
6057,6704.0,43.8,86848.0,38572.0,2.9982100238663483,4.251193317422436,0.0447494033412887,96.83770883054892,0.2983293556085918,0.9994033412887828,1.9242243436754176,New Hartford,Litchfield County,41.85,-73.0,CT
6058,1554.0,48.9,76875.0,43975.0,6.370656370656371,5.276705276705278,0.0,94.98069498069498,0.9652509652509652,2.4453024453024446,1.287001287001287,Norfolk,Litchfield County,42.0,-73.2,CT
6060,2532.0,48.1,123913.0,82719.0,1.8562401263823065,2.2511848341232232,0.1579778830963665,92.77251184834124,3.9889415481832544,8.570300157977883,0.0,North Granby,Hartford County,42.01,-72.84,CT
6061,220.0,43.0,18542.0,23653.0,8.636363636363637,0.0,0.9090909090909092,96.36363636363636,3.6363636363636362,0.0,0.0,Pine Meadow,Litchfield County,41.85,-73.01,CT
6062,17726.0,42.6,61766.0,31392.0,7.559517093534922,4.970100417465869,1.03238181202753,93.01590883448044,1.985783594719621,5.551167776148031,1.9632178720523523,Plainville,Hartford County,41.67,-72.85,CT
6063,3185.0,46.5,85885.0,38844.0,0.4395604395604395,3.202511773940345,0.0627943485086342,98.27315541601256,0.0313971742543171,1.444270015698587,0.0,Barkhamsted,Litchfield County,41.93,-72.97,CT
6065,1015.0,40.9,73654.0,29701.0,3.9408866995073883,3.8423645320197046,0.3940886699507389,98.52216748768473,0.0,0.0,1.083743842364532,Riverton,Hartford County,41.97,-73.01,CT
6066,29188.0,40.5,61848.0,34483.0,9.13731670549541,4.628614499109223,0.4111278607646978,84.71632177607236,6.149787583938606,7.215293956420448,3.672742222831301,Vernon Rockville,Tolland County,41.84,-72.46,CT
6067,19631.0,43.7,76128.0,39785.0,5.949773317711783,4.620243492435434,0.6978758086699608,79.86348122866896,3.479191075340024,7.213081350924558,11.497121899037234,Rocky Hill,Hartford County,41.66,-72.66,CT
6068,1582.0,54.8,72196.0,55758.0,4.171934260429834,3.9823008849557517,0.0632111251580278,98.1668773704172,0.1264222503160556,2.9709228824273066,0.7585335018963337,Salisbury,Litchfield County,42.01,-73.42,CT
6069,2478.0,57.0,75354.0,50601.0,6.053268765133172,3.430185633575464,0.8474576271186439,94.95560936238905,0.1210653753026634,2.5020177562550443,2.340597255851493,Sharon,Litchfield County,41.86,-73.44,CT
6070,15116.0,43.3,119871.0,55723.0,2.0640381053188674,2.4675840169356973,0.1918496956866896,92.69648055041016,2.156655199788304,3.922995501455412,3.036517597247949,Simsbury,Hartford County,41.87,-72.82,CT
6071,11598.0,42.6,100223.0,34518.0,3.871357130539748,3.509225728573892,0.1724435247456458,85.31643386790827,7.475426797723745,6.371788239351613,1.5951026038972236,Somers,Tolland County,41.99,-72.45,CT
6073,5838.0,42.0,118750.0,58111.0,4.6077423775265505,2.5865022267899964,0.0856457690990065,84.77218225419665,0.4282288454950325,3.220280918122645,11.784857828023295,South Glastonbury,Hartford County,41.65,-72.57,CT
6074,25684.0,42.4,91519.0,40318.0,4.247780719514094,3.761096402429528,0.5061516897679489,80.97648341379849,5.466438249493848,6.128328920728857,9.476717022270677,South Windsor,Hartford County,41.83,-72.57,CT
6076,12771.0,40.3,66483.0,28944.0,6.2798527914807,5.08965625244695,0.2897188943700571,96.13186124814031,0.5716075483517344,3.7898363479758834,0.814345000391512,Stafford Springs,Tolland County,42.0,-72.3,CT
