Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6279,5916.0,36.1,75885.0,39635.0,12.254901960784313,3.2454361054766734,0.3887762001352265,,,92.3258958755916,0.5578093306288032,5.240027045300879,5.6288032454361066,Willington,Tolland County,41.9,-72.26,CT
6280,3153.0,49.4,65884.0,34748.0,6.565176022835394,5.45512210593086,0.7611798287345385,,,89.15318744053283,2.188392007611798,19.283222327941644,1.9029495718363465,Windham,Windham County,41.69,-72.14,CT
6281,6835.0,46.6,88828.0,39049.0,5.8961228968544255,2.0629114850036583,0.0,,,97.89319678127285,0.0,0.6730065837600585,0.5852231163130943,Woodstock,Windham County,41.97,-72.01,CT
6282,1079.0,41.1,59620.0,30253.0,7.136237256719184,0.9267840593141798,0.0,,,94.99536607970344,0.0,10.56533827618165,0.0,Woodstock Valley,Windham County,41.94,-72.07,CT
6320,27201.0,30.9,37357.0,23369.0,24.403514576669973,6.124774824454982,1.0477555972206904,,,58.72578214036249,15.723686629168046,32.99143413845079,2.477850079041212,New London,New London County,41.35,-72.11,CT
6330,3305.0,42.2,65302.0,31142.0,9.863842662632377,3.842662632375189,0.0,,,90.59001512859304,2.0877458396369137,2.360060514372164,0.0,Baltic,New London County,41.65,-72.08,CT
6331,5074.0,43.9,89213.0,36138.0,3.3701221915648403,3.2518722901064248,0.1379582183681513,,,97.16200236499806,1.0248324793062673,0.3941663381947182,0.7686243594797004,Canterbury,Windham County,41.7,-71.99,CT
6332,628.0,37.8,71632.0,32924.0,0.0,9.713375796178344,0.0,,,100.0,0.0,0.0,0.0,Central Village,Windham County,41.69,-71.91,CT
6333,7026.0,44.8,108152.0,46512.0,4.241389126103047,3.3589524622829483,0.5408482778252206,,,85.59635639054939,1.1670936521491602,7.1591232564759455,7.913464275547963,East Lyme,New London County,41.38,-72.24,CT
6334,2530.0,47.7,81458.0,36578.0,4.940711462450593,3.5968379446640317,0.7509881422924901,,,91.5810276679842,2.1739130434782608,0.9486166007905138,0.9881422924901184,Bozrah,New London County,41.55,-72.18,CT
6335,6557.0,41.9,94592.0,42990.0,5.017538508464238,3.1416806466371816,0.1372578923288089,,,92.66432819887144,3.0044227543083726,5.963092877840476,1.7233490925728232,Gales Ferry,New London County,41.44,-72.07,CT
6336,73.0,27.4,-666666666.0,40068.0,0.0,0.0,0.0,,,84.93150684931506,15.068493150684931,0.0,0.0,Gilman,New London County,41.58,-72.19,CT
6339,8253.0,40.3,85348.0,42782.0,4.907306434023991,3.10190233854356,0.218102508178844,,,78.72288864655278,2.847449412334909,6.470374409305707,2.774748576275294,Ledyard,New London County,41.44,-72.0,CT
6340,31229.0,30.2,58331.0,32586.0,9.744148067501358,2.7698613468250666,0.4579077139837971,,,75.01681129719171,8.360818470011848,15.61689455313971,6.224983188702807,Groton,New London County,41.35,-72.04,CT
6350,61.0,40.9,-666666666.0,35885.0,0.0,21.311475409836067,0.0,,,100.0,0.0,0.0,0.0,Hanover,New London County,41.64,-72.08,CT
6351,16091.0,40.4,67111.0,33284.0,7.619165993412468,3.822012305015226,0.0435025790814741,,,90.68423342241005,1.3112920265987198,2.473432353489528,3.927661425641663,Jewett City,New London County,41.58,-71.96,CT
6353,71.0,64.3,-666666666.0,47718.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,Montville,New London County,41.453,-72.134,CT
6354,6418.0,43.4,68367.0,28618.0,10.003116235587411,4.534122779682144,1.7295107510127763,,,89.62293549392334,3.2253038329697725,8.522904331567467,4.534122779682144,Moosup,Windham County,41.7,-71.85,CT
6355,12369.0,51.4,91888.0,52048.0,7.187323146576118,2.4496725685180696,0.1940334707737084,,,92.15781388956263,2.1020292667151748,4.1959738054814455,2.9347562454523404,Mystic,New London County,41.37,-71.98,CT
6357,11857.0,48.9,74384.0,41230.0,4.436198026482247,2.1674959939276377,0.3036181158809142,,,84.8190942059543,4.402462680273255,8.206122965336933,2.8337690815551992,Niantic,New London County,41.33,-72.22,CT
6359,5353.0,45.9,78571.0,36565.0,2.876891462731179,2.223052493928638,0.3175789277040912,,,85.72762936671026,3.2318326172239864,1.774705772464039,2.1483280403512053,North Stonington,New London County,41.47,-71.88,CT
6360,37164.0,37.2,54407.0,28635.0,14.64589387579378,4.872995371865247,1.3938219782585295,,,69.13679905284684,10.507480357335057,14.914971477774188,7.418469486599934,Norwich,New London County,41.55,-72.09,CT
6365,4693.0,47.0,74083.0,36152.0,6.477732793522267,2.301299808225016,0.0852333262305561,,,87.68378435968464,0.9801832516513956,1.10803324099723,5.156616236948646,Preston,New London County,41.52,-71.99,CT
6370,7017.0,42.3,80915.0,38125.0,7.196807752600828,3.5342739062277326,0.1282599401453612,,,84.99358700299274,1.0260795211628901,6.313239276043893,5.030639874590281,Oakdale,New London County,41.47,-72.19,CT
6371,9661.0,53.1,92931.0,57106.0,2.6705310009315806,2.9189524893903322,0.2277196977538557,,,96.58420453369214,1.0454404305972471,1.4284235586378222,1.2110547562364145,Old Lyme,New London County,41.4,-72.3,CT
6373,348.0,43.7,38438.0,15123.0,55.747126436781606,26.436781609195403,0.0,,,94.82758620689656,0.0,0.0,0.0,Oneco,Windham County,41.695,-71.815,CT
6374,7334.0,45.3,66830.0,30557.0,6.190346332151622,6.067630215434962,1.0089991818925552,,,91.69620943550586,2.4815925824925005,2.5770384510499045,0.7226615762203437,Plainfield,Windham County,41.69,-71.91,CT
6375,3840.0,44.6,91509.0,41298.0,5.416666666666668,2.083333333333333,1.328125,,,89.50520833333331,2.395833333333333,4.296875,2.3697916666666665,Quaker Hill,New London County,41.4,-72.14,CT
6376,256.0,60.3,-666666666.0,37417.0,0.0,5.078125,0.0,,,100.0,0.0,0.0,0.0,South Lyme,New London County,41.305,-72.26100000000001,CT
6377,2824.0,39.4,76774.0,30614.0,1.9830028328611893,1.6643059490084986,0.3541076487252124,,,97.13172804532577,0.0,2.584985835694051,0.0,Sterling,Windham County,41.72,-71.82,CT
6378,5405.0,51.8,93308.0,64385.0,5.143385753931545,2.664199814986124,0.425531914893617,,,95.263644773358,1.6651248843663276,0.8880666049953746,1.0730804810360777,Stonington,New London County,41.38,-71.92,CT
6379,8990.0,44.6,68500.0,35702.0,10.589543937708566,3.303670745272525,1.1234705228031143,,,91.42380422691879,2.391546162402669,5.328142380422691,2.469410456062292,Pawcatuck,New London County,41.37,-71.87,CT
6380,2673.0,35.9,42639.0,25551.0,12.457912457912457,4.564160119715675,0.0,,,67.15301159745603,22.484100261878037,6.808829031051253,0.0,Taftville,New London County,41.57,-72.05,CT
6382,12142.0,43.8,66345.0,29709.0,5.8639433371767415,4.101465985834294,0.7247570416735301,,,73.19222533355295,6.90166364684566,8.96063251523637,8.161752594300774,Uncasville,New London County,41.46,-72.12,CT
6384,2753.0,45.0,78375.0,32721.0,5.99346167816927,2.215764620414093,0.0,,,92.48092989466038,2.9785688339992733,3.305484925535779,1.0170722847802398,Voluntown,New London County,41.57,-71.84,CT
6385,15460.0,49.9,76186.0,42148.0,6.558861578266495,3.4540750323415264,0.7438551099611902,,,86.27425614489002,3.104786545924968,6.8175937904269075,4.385510996119017,Waterford,New London County,41.36,-72.16,CT
6387,360.0,21.9,96786.0,23361.0,0.0,10.0,0.0,,,100.0,0.0,0.0,0.0,Wauregan,Windham County,41.745,-71.911,CT
6389,22.0,-666666666.0,-666666666.0,,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,Yantic,New London County,41.55,-72.09,CT
6401,18936.0,39.1,45467.0,24861.0,18.488593155893536,5.1383607942543295,0.6918039712716518,,,75.69708491761723,12.80101394169835,21.70468948035488,1.9592310942120827,Ansonia,New Haven County,41.34,-73.07,CT
6403,6108.0,43.7,88355.0,39020.0,3.6182056319580878,3.7982973149967254,0.0,,,96.28356254092992,1.882776686313032,7.089063523248199,0.6221349050425671,Beacon Falls,New Haven County,41.44,-73.06,CT
6405,27937.0,47.4,75631.0,46997.0,5.3405877510112045,3.5436875827755308,0.5476608082471275,,,91.47725238930452,1.1848086766653545,4.6211117872355665,4.256004581737481,Branford,New Haven County,41.28,-72.8,CT
6409,394.0,53.8,31905.0,37007.0,7.614213197969542,6.345177664974619,0.0,,,96.44670050761421,0.0,3.5532994923857872,0.0,Centerbrook,Middlesex County,41.35,-72.42,CT
6410,29214.0,45.9,107388.0,47027.0,1.8073526391456152,1.9613883754364343,0.7427945505579516,,,83.30594920243719,4.391729992469364,4.179502978024235,7.068528787567606,Cheshire,New Haven County,41.51,-72.91,CT
6412,4286.0,50.3,86675.0,45195.0,3.9197386840877284,0.8866075594960336,0.2566495566962202,,,96.24358376108259,0.9332711152589828,2.1931871208586093,2.14652356509566,Chester,Middlesex County,41.4,-72.48,CT
6413,13024.0,46.0,76297.0,39634.0,8.453624078624081,2.9791154791154786,0.3685503685503685,,,96.51412776412776,0.4990786240786241,7.639742014742015,1.0672604422604424,Clinton,Middlesex County,41.3,-72.54,CT
6414,93.0,65.9,-666666666.0,50338.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,Cobalt,Middlesex County,41.57,-72.55,CT
6415,16822.0,41.2,100782.0,42441.0,5.849482820116514,3.394364522648912,0.2615622399239091,,,93.15182499108309,1.4207585304957793,1.6109856140768042,2.3302817738675543,Colchester,New London County,41.5,-72.3,CT
6416,14021.0,43.4,85856.0,45954.0,5.26353327152129,1.9613436987376083,0.7417445260680408,,,88.50295984594538,6.72562584694387,9.878040082733044,2.018400969973611,Cromwell,Middlesex County,41.6,-72.67,CT
6417,4547.0,45.8,69028.0,44101.0,5.9379810864306135,2.133274686606554,0.2419177479656916,,,92.41257972289421,3.7607213547393887,3.6067736969430393,2.1772597316912248,Deep River,Middlesex County,41.37,-72.46,CT
6418,12717.0,40.9,57500.0,30366.0,11.189746009278917,5.48871589211292,1.0143901863647091,,,82.62955099473146,6.345836282142015,23.52756153180782,2.3590469450342058,Derby,New Haven County,41.33,-73.08,CT
6419,6441.0,48.1,113413.0,50503.0,3.415618692749573,2.126998913212234,0.0,,,96.8327899394504,0.4812917248874398,1.987269057599752,0.9004812917248874,Killingworth,Middlesex County,41.38,-72.58,CT
6420,4240.0,43.3,108188.0,48408.0,3.702830188679245,2.7830188679245285,0.4481132075471698,,,88.91509433962266,3.0424528301886786,2.4056603773584904,6.037735849056604,Salem,New London County,41.49,-72.27,CT
6422,7292.0,45.8,116232.0,55296.0,3.3735600658255622,2.084476138233681,0.0548546352166758,,,96.9555677454745,0.0685682940208447,1.5085024684585848,0.5485463521667581,Durham,Middlesex County,41.46,-72.68,CT
6423,5416.0,49.5,82875.0,44636.0,2.5110782865583454,3.8220088626292474,1.8463810930576068,,,96.73190546528805,2.4372230428360413,3.858936484490399,0.0,East Haddam,Middlesex County,41.48,-72.39,CT
6424,12926.0,45.6,99602.0,43426.0,5.160142348754448,2.614884728454278,0.4564443756769302,,,93.2152251276497,1.4157511991335294,3.8140182577750266,2.7541389447624938,East Hampton,Middlesex County,41.6,-72.5,CT
