Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6376,281.0,45.9,139940.0,46219.0,0.0,4.6263345195729535,0.0,100.0,0.0,0.0,0.0,South Lyme,New London County,41.305,-72.26100000000001,CT
6377,2710.0,38.7,79375.0,30223.0,2.804428044280443,2.9151291512915134,0.0,95.31365313653136,0.3690036900369003,3.1365313653136533,1.1439114391143912,Sterling,Windham County,41.72,-71.82,CT
6378,5237.0,50.3,91250.0,53407.0,5.442046973458088,3.5707466106549552,0.4009929348863853,95.01623066641208,0.4773725415314111,0.7065113614664884,1.852205461141875,Stonington,New London County,41.38,-71.92,CT
6379,9301.0,42.0,63377.0,32139.0,10.4289861305236,3.720030104289861,1.4407053005053219,91.68906569186107,2.11805182238469,3.569508654983335,2.515858509837652,Pawcatuck,New London County,41.37,-71.87,CT
6380,2876.0,36.4,42463.0,25411.0,16.168289290681503,8.484005563282336,2.5382475660639776,70.72322670375522,12.413073713490961,15.577190542420027,1.5994436717663418,Taftville,New London County,41.57,-72.05,CT
6382,11727.0,43.0,58953.0,26603.0,6.344333589153236,6.020295045621216,1.082970921804383,75.26221540035814,7.418777180864671,8.894005286944658,7.120320627611496,Uncasville,New London County,41.46,-72.12,CT
6384,2887.0,41.0,71875.0,30091.0,4.641496363006581,5.507447177000346,0.4849324558365085,92.03325251125736,2.4246622791825425,2.459300311742293,1.0045029442327675,Voluntown,New London County,41.57,-71.84,CT
6385,15582.0,48.3,73247.0,40304.0,6.757797458606084,4.3319214478244135,0.5775895263765883,89.08355795148249,2.1627518932101144,6.205878577846232,3.1959953792837887,Waterford,New London County,41.36,-72.16,CT
6389,37.0,-666666666.0,-666666666.0,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Yantic,New London County,41.55,-72.09,CT
6401,19035.0,40.5,43305.0,24359.0,18.854741266088787,6.456527449435251,0.851063829787234,79.29078014184397,9.77672708169162,21.44996059889677,3.3832413974257944,Ansonia,New Haven County,41.34,-73.07,CT
6403,6008.0,43.2,83571.0,37958.0,4.1278295605858855,4.793608521970706,0.3661784287616511,97.33688415446072,1.2982689747003997,4.860186418109189,0.5326231691078562,Beacon Falls,New Haven County,41.44,-73.06,CT
6405,27905.0,48.2,72072.0,43954.0,6.411037448485933,5.740906647554202,0.5196201397598996,92.6500627127755,1.250671922594517,3.888192080272352,3.626590216807024,Branford,New Haven County,41.28,-72.8,CT
6410,29189.0,43.7,106366.0,44294.0,2.103532152523211,1.939086642228237,0.7537085888519648,83.28479906814209,4.097433964849772,7.105416423995341,7.050601253897016,Cheshire,New Haven County,41.51,-72.91,CT
6412,4263.0,50.2,78750.0,40730.0,3.8705137227304713,2.7680037532254285,0.5864414731409805,97.0208773164438,0.7506450856204551,2.2988505747126435,0.6568144499178982,Chester,Middlesex County,41.4,-72.48,CT
6413,13130.0,46.1,70877.0,36824.0,8.598629093678598,3.8690022848438685,0.4265041888804265,95.75019040365576,0.4112718964204113,6.0700685453160705,1.7821782178217822,Clinton,Middlesex County,41.3,-72.54,CT
6414,108.0,62.1,132778.0,41217.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Cobalt,Middlesex County,41.57,-72.55,CT
6415,16784.0,39.7,96866.0,38488.0,4.361296472831269,3.688036224976168,0.1966158245948522,95.656577693041,1.0307435653002859,1.7218779790276453,1.2273593898951385,Colchester,New London County,41.5,-72.3,CT
6416,14086.0,43.8,82081.0,40905.0,3.201760613374982,3.5141275024847367,0.6389322731790429,86.73860570779497,7.2483316768422545,7.347721141558996,2.612523072554309,Cromwell,Middlesex County,41.6,-72.67,CT
6417,4571.0,45.7,69395.0,43294.0,5.753664406038066,2.8002625246116817,0.0,92.34303215926495,3.2378035440822583,3.6972216145263617,2.4064756070881645,Deep River,Middlesex County,41.37,-72.46,CT
6418,12796.0,40.1,51596.0,26119.0,15.145357924351359,5.9159112222569545,1.4692091278524542,79.4779618630822,5.290715848702718,25.351672397624256,4.71241012816505,Derby,New Haven County,41.33,-73.08,CT
6419,6490.0,48.0,112137.0,48537.0,1.7103235747303545,2.2033898305084745,0.0,95.0231124807396,0.4776579352850539,2.8043143297380584,0.8474576271186439,Killingworth,Middlesex County,41.38,-72.58,CT
6420,4275.0,40.3,105652.0,41483.0,4.350877192982456,4.421052631578949,0.2339181286549707,91.18128654970758,1.3801169590643274,1.8479532163742691,4.795321637426902,Salem,New London County,41.49,-72.27,CT
6422,7349.0,43.8,113152.0,48570.0,2.6126003537896314,2.3948836576404955,0.0272145870186419,95.56402231596137,0.3265750442237039,1.7281262756837663,1.7553408627024083,Durham,Middlesex County,41.46,-72.68,CT
6423,5211.0,43.4,78365.0,42782.0,2.110919209364805,4.778353483016695,0.9978890807906352,95.91249280368451,2.8209556706966032,3.3582805603530983,0.1343312224141239,East Haddam,Middlesex County,41.48,-72.39,CT
6424,12851.0,45.0,95896.0,41578.0,4.606645397245352,2.9958758073301692,0.6380826394833087,91.03571706481985,1.836432962415376,4.894560734573185,4.552174928021166,East Hampton,Middlesex County,41.6,-72.5,CT
6426,3116.0,60.9,107545.0,67546.0,4.878048780487805,1.957637997432606,0.0,94.57637997432606,5.295250320924262,0.5455712451861361,0.0962772785622593,Essex,Middlesex County,41.35,-72.4,CT
6437,22392.0,48.0,99132.0,52071.0,4.738299392640228,3.385137549124688,0.334941050375134,94.12290103608431,0.5805644873168989,3.5548410146480887,3.1395141121829218,Guilford,New Haven County,41.3,-72.7,CT
6438,2896.0,38.1,100972.0,47228.0,4.3853591160221,1.691988950276243,0.0,98.99861878453041,0.0,5.0759668508287294,0.3453038674033149,Haddam,Middlesex County,41.46,-72.5,CT
6441,5139.0,47.3,98750.0,45859.0,7.550107024712979,3.230200428098852,0.2724265421288188,95.40766686125706,1.1091652072387623,1.187001362132711,2.7631834987351627,Higganum,Middlesex County,41.46,-72.57,CT
6442,2942.0,47.6,77031.0,42250.0,5.064581917063222,3.5350101971448,0.6458191706322229,100.0,0.0,4.146838885112168,0.0,Ivoryton,Middlesex County,41.34,-72.45,CT
6443,18259.0,47.1,107183.0,52413.0,3.9487376088504305,2.0647351990799057,0.1423955309710279,95.15855194698506,0.3614655786187633,1.0789199846650968,2.9848293992003945,Madison,New Haven County,41.3,-72.6,CT
6447,6439.0,44.4,108698.0,44991.0,1.0250038825904644,3.898120826215252,0.1863643422891753,97.0181705233732,1.226898586737071,4.270849510793601,0.0,Marlborough,Hartford County,41.64,-72.46,CT
6450,36705.0,40.6,56780.0,29352.0,14.281433047268765,5.5986922762566405,0.6865549652635881,78.82849747990738,11.728647323252964,24.342732597738728,1.9207192480588475,Meriden,New Haven County,41.54,-72.78,CT
6451,23852.0,39.3,51024.0,27496.0,14.35938286097602,6.238470568505787,1.2284085192017442,79.91782659735033,9.026496729833976,26.622505450276705,1.0858628207278216,Meriden,New Haven County,41.54,-72.82,CT
6455,3325.0,47.3,105809.0,45306.0,4.0,2.8270676691729317,0.2706766917293233,97.17293233082708,0.1203007518796992,1.3233082706766917,2.5864661654135337,Middlefield,Middlesex County,41.52,-72.71,CT
6457,47218.0,36.3,63691.0,34992.0,9.972891693845568,3.788809352365624,0.6628827989326105,76.90075818543775,12.942098352323267,9.629802194078527,4.72701088567919,Middletown,Middlesex County,41.5,-72.7,CT
6460,38204.0,44.7,78384.0,40478.0,7.247932153701183,4.287509161344362,0.3141032352633232,90.43032143231078,2.5232959899486964,6.855303109622028,4.507381426028688,Milford,New Haven County,41.21,-73.05,CT
6461,15002.0,44.1,83438.0,40969.0,4.852686308492201,3.7594987335022,0.5065991201173177,91.36115184642048,1.47980269297427,5.599253432875616,4.17277696307159,Milford,New Haven County,41.24,-73.07,CT
6467,110.0,22.3,-666666666.0,6630.0,0.0,56.36363636363637,18.181818181818183,97.27272727272728,0.9090909090909092,1.8181818181818181,0.0,Milldale,Hartford County,41.58,-72.9,CT
6468,19807.0,43.5,110558.0,48998.0,4.064219720300904,2.8525268844347966,0.7118695410713384,93.31044580198922,0.7270157015196648,4.4883122128540425,4.064219720300904,Monroe,Fairfield County,41.34,-73.23,CT
6469,3204.0,42.8,90305.0,36189.0,7.272159800249687,2.4656679151061174,0.686641697877653,89.01373283395753,0.0,3.2459425717852683,3.1523096129837698,Moodus,Middlesex County,41.51,-72.44,CT
6470,16640.0,44.3,110747.0,49662.0,3.3233173076923075,3.1971153846153846,0.6129807692307693,90.91346153846152,1.3161057692307692,5.955528846153847,2.7524038461538463,Newtown,Fairfield County,41.4,-73.3,CT
6471,7833.0,46.6,82457.0,44711.0,2.7320311502617134,3.1533256734329123,0.3574620196604111,94.77850121281756,1.0085535554704457,3.919315715562365,2.5533001404315083,North Branford,New Haven County,41.35,-72.78,CT
6472,6690.0,45.1,95443.0,38519.0,5.052316890881913,2.7653213751868457,1.0313901345291479,94.67862481315396,4.349775784753363,3.5426008968609866,0.2391629297458893,Northford,New Haven County,41.38,-72.77,CT
6473,24184.0,45.2,87139.0,38131.0,3.8785974197816735,4.130830301025472,0.7732385047965598,88.87694343367515,2.377605028117764,3.4278862057558714,6.35544161429044,North Haven,New Haven County,41.38,-72.86,CT
6475,10213.0,50.0,71796.0,44293.0,5.620287868403016,3.1626358562616272,0.5385293253696269,92.78370704004699,0.6364437481641045,3.3290903750122403,3.7794967198668368,Old Saybrook,Middlesex County,41.3,-72.39,CT
6477,13946.0,45.4,107047.0,49776.0,3.7573497777140403,3.7716908073999713,0.4445719202638749,88.16865050910656,1.4054209092212822,4.051340886275635,8.733687078732252,Orange,New Haven County,41.26,-73.0,CT
6478,12874.0,43.9,97296.0,39438.0,3.6196986173683388,5.600434985241573,0.3883796799751437,94.67919838434055,2.586608668634457,4.474133913313655,0.9476464191393508,Oxford,New Haven County,41.43,-73.14,CT
6479,9881.0,45.4,80851.0,40937.0,3.653476368788584,3.410585973079648,0.2024086630907803,97.84434773808321,0.9209594170630504,2.145531828762271,0.7893937860540431,Plantsville,Hartford County,41.58,-72.9,CT
6480,9447.0,44.5,90417.0,45534.0,6.13951519000741,3.1650259341589924,0.1693659362760664,96.27394940192656,1.6619032497089024,2.508732931089235,0.5398539218799618,Portland,Middlesex County,41.6,-72.6,CT
6481,1102.0,42.6,63214.0,37527.0,1.3611615245009074,2.087114337568058,0.998185117967332,97.36842105263158,0.0,2.631578947368421,0.0,Rockfall,Middlesex County,41.53,-72.7,CT
6482,11372.0,44.0,111327.0,47400.0,4.555047485051002,3.192050650721069,0.228631727048892,94.80302497361943,1.0112557157931763,7.263454097784032,1.8906085121350689,Sandy Hook,Fairfield County,41.41,-73.25,CT
6483,16545.0,41.0,76991.0,33917.0,6.267754608643094,6.134783922635237,0.4835297673012995,87.02326987005138,5.820489573889392,9.392565729827744,2.701722574796011,Seymour,New Haven County,41.38,-73.09,CT
6484,40783.0,46.0,86870.0,42417.0,5.006988205870092,4.6318318907387885,0.5713164799058431,93.26925434617365,0.8925287497241498,5.3919525292401245,3.844739229580953,Shelton,Fairfield County,41.32,-73.14,CT
6488,19790.0,50.3,84058.0,42350.0,8.281960586154621,2.6478019201616982,2.9711975745325923,93.73420919656392,1.035876705406771,4.300151591712987,3.527033855482567,Southbury,New Haven County,41.49,-73.23,CT
6489,33312.0,44.8,84688.0,39712.0,3.6743515850144086,2.5816522574447647,0.2761767531219981,93.43479827089337,1.6540585975024016,3.2420749279538903,2.9869116234390014,Southington,Hartford County,41.6,-72.88,CT
6492,45154.0,44.4,74138.0,38067.0,4.5754528945386905,3.751605616335208,0.6998272578287638,90.08061301324356,2.157062497231696,9.099968994994908,4.225539265624308,Wallingford,New Haven County,41.46,-72.81,CT
6498,6945.0,50.1,77996.0,48728.0,8.092152627789776,4.535637149028077,0.5327573794096472,95.5219582433405,1.5982721382289418,4.334053275737941,0.2591792656587473,Westbrook,Middlesex County,41.3,-72.47,CT
6510,2819.0,29.2,42738.0,38684.0,19.723306136927988,3.157147924796027,1.0996807378503015,56.4739269244413,15.750266051791415,12.167435260730755,19.1912025540972,New Haven,New Haven County,41.308,-72.926,CT
